Year,PLOT,Loc,No,Line,Purpose,REP,MAT,DAP,LODG,HGT,CM,bua,Yld,Prot,Protein13gkg,protein13,Oil,Oil13gkg,oil13,Cysgkg,Lysgkg,Metgkg,Thrgkg,Trpgkg,Meal,mealprot,protein1000,Cys NIR,Lys NIR,Met NIR,Thr NIR,Trp NIR,Cys,Lys,Met,Thr,Trp
2018,17191,RECM18,131,56U99-220,"RIL (Prot, Oil, YLD)",2,.,140,2,38,96.5,.,.,425.6,370.3,37,225,195.8,19.6,6.5,27.6,6,15.9,4.7,500.4,50,0.4,0.7,2.8,0.6,1.6,0.5,15.3,64.8,14.1,37.4,11
2018,17192,RECM18,101,56U99-162,"RIL (Prot, Oil, YLD)",2,.,132,4,38,96.5,53.3,3583.3,417.5,363.2,36.3,214.9,187,18.7,6.5,26.3,5.7,15.4,5.1,485.6,48.6,0.4,0.7,2.6,0.6,1.5,0.5,15.6,63,13.7,36.9,12.2
2018,17193,RECM18,144,56U99-244,"RIL (Prot, Oil, YLD)",2,.,132,2,43,109.2,49.8,3351.4,426.7,371.2,37.1,210.9,183.5,18.3,6.9,26.2,5.7,15.3,5.5,494.2,49.4,0.4,0.7,2.6,0.6,1.5,0.6,16.2,61.4,13.4,35.9,12.9
2018,17194,RECM18,8,56U99-008,"RIL (Prot, Oil, YLD)",2,.,130,2,35,88.9,33.7,2263.1,410.7,357.3,35.7,239.6,208.5,20.8,6.3,27.1,5.9,15.2,4.3,490.7,49.1,0.4,0.6,2.7,0.6,1.5,0.4,15.3,66,14.4,37,10.5
2018,17195,RECM18,9,56U99-011,"RIL (Prot, Oil, YLD)",2,.,132,3,34,86.4,52.2,3510.1,403.5,351,35.1,236,205.3,20.5,6.3,26.7,5.8,15.2,4.4,480.2,48,0.4,0.6,2.7,0.6,1.5,0.4,15.6,66.2,14.4,37.7,10.9
2018,17196,RECM18,66,56U99-092,"RIL (Prot, Oil, YLD)",2,.,130,1,46,116.8,50.9,3423.1,424.4,369.2,36.9,228,198.4,19.8,6.6,27.5,5.9,15.7,4.4,500.6,50.1,0.4,0.7,2.8,0.6,1.6,0.4,15.6,64.8,13.9,37,10.4
2018,17197,RECM18,88,56U99-133,"RIL (Prot, Oil, YLD)",2,.,132,1,47,119.4,38.5,2587.5,417.4,363.1,36.3,217.1,188.9,18.9,6.5,26.2,5.7,15.4,5,486.6,48.7,0.4,0.7,2.6,0.6,1.5,0.5,15.6,62.8,13.7,36.9,12
2018,17198,RECM18,15,56U99-017,"RIL (Prot, Oil, YLD)",2,.,132,2,49,124.5,45.6,3067.7,420.6,365.9,36.6,221.4,192.6,19.3,6.5,27.2,6,15.7,4.6,492.6,49.3,0.4,0.7,2.7,0.6,1.6,0.5,15.5,64.7,14.3,37.3,10.9
2018,17199,RECM18,33,56U99-037,"RIL (Prot, Oil, YLD)",2,.,132,3,48,121.9,55.7,3747.6,397.8,346.1,34.6,224.5,195.3,19.5,6.3,25.5,5.6,14.9,4.7,467.5,46.7,0.4,0.6,2.6,0.6,1.5,0.5,15.8,64.1,14.1,37.5,11.8
2018,17200,RECM18,87,56U99-131,"RIL (Prot, Oil, YLD)",2,.,126,2,34,86.4,43.1,2896.1,426.6,371.1,37.1,215.8,187.7,18.8,6.7,26.4,5.6,15.5,5.4,496.7,49.7,0.4,0.7,2.6,0.6,1.6,0.5,15.7,61.9,13.1,36.3,12.7
2018,17202,RECM18,83,56U99-123,"RIL (Prot, Oil, YLD)",2,.,130,3,42,106.7,38.5,2587.6,429.3,373.5,37.3,212.1,184.5,18.5,6.8,26.4,5.6,15.4,5.4,497.8,49.8,0.4,0.7,2.6,0.6,1.5,0.5,15.8,61.5,13,35.9,12.6
2018,17203,RECM18,67,56U99-093,"RIL (Prot, Oil, YLD)",2,.,126,1,28,71.1,47.6,3199.6,425.8,370.4,37,213.8,186,18.6,6.5,26.5,5.6,15.6,5.1,494.7,49.5,0.4,0.7,2.7,0.6,1.6,0.5,15.3,62.2,13.2,36.6,12
2018,17204,RECM18,11,56U99-013,"RIL (Prot, Oil, YLD)",2,.,132,2,46,116.8,42.2,2835.7,419.1,364.6,36.5,224.4,195.2,19.5,6.6,27,6,15.6,4.7,492.5,49.2,0.4,0.7,2.7,0.6,1.6,0.5,15.7,64.4,14.3,37.2,11.2
2018,17205,RECM18,63,56U99-086,"RIL (Prot, Oil, YLD)",2,.,132,2,45,114.3,45.9,3089.6,413.2,359.5,35.9,226.9,197.4,19.7,6.3,26.7,5.7,15.4,4.5,486.8,48.7,0.4,0.6,2.7,0.6,1.5,0.5,15.2,64.6,13.8,37.3,10.9
2018,17206,RECM18,110,56U99-179,"RIL (Prot, Oil, YLD)",2,.,132,2,36,91.4,54.6,3668.7,399.7,347.7,34.8,228.7,199,19.9,6.4,25.9,5.7,14.9,4.6,471.9,47.2,0.4,0.6,2.6,0.6,1.5,0.5,16,64.8,14.3,37.3,11.5
2018,17207,RECM18,19,56U99-021,"RIL (Prot, Oil, YLD)",2,.,132,5,46,116.8,32.9,2211.7,414.3,360.4,36,222.3,193.4,19.3,6.5,26.6,5.8,15.4,4.7,485.7,48.6,0.4,0.7,2.7,0.6,1.5,0.5,15.7,64.2,14,37.2,11.3
2018,17208,RECM18,118,56U99-191,"RIL (Prot, Oil, YLD)",2,.,132,4,46,116.8,45.1,3031.3,398,346.3,34.6,233.6,203.2,20.3,6.1,26.2,5.8,15,4.5,472.4,47.2,0.4,0.6,2.6,0.6,1.5,0.5,15.3,65.8,14.6,37.7,11.3
2018,17209,RECM18,122,56U99-202,"RIL (Prot, Oil, YLD)",2,.,126,1,34,86.4,43.4,2919.2,406.1,353.3,35.3,232.8,202.5,20.3,6.3,26.5,5.8,15.2,4.5,481.6,48.2,0.4,0.6,2.7,0.6,1.5,0.5,15.5,65.3,14.3,37.4,11.1
2018,17210,RECM18,39,56U99-044,"RIL (Prot, Oil, YLD)",2,.,151,2,40,101.6,46.1,3100.1,397.4,345.7,34.6,227,197.5,19.7,6.2,26.2,5.8,15.1,4.5,468.3,46.8,0.4,0.6,2.6,0.6,1.5,0.5,15.6,65.9,14.6,38,11.3
2018,17211,RECM18,119,56U99-199,"RIL (Prot, Oil, YLD)",2,.,132,2,44,111.8,40.1,2697,417.5,363.2,36.3,219.1,190.6,19.1,6.5,26.1,5.6,15.3,5.1,487.8,48.8,0.4,0.7,2.6,0.6,1.5,0.5,15.6,62.5,13.4,36.6,12.2
2018,17212,RECM18,35,56U99-039,"RIL (Prot, Oil, YLD)",2,.,132,1,38,96.5,30.7,2067.9,452.3,393.5,39.4,216,187.9,18.8,7.3,27.6,5.9,16.1,5.8,526.7,52.7,0.5,0.7,2.8,0.6,1.6,0.6,16.1,61,13,35.6,12.8
2018,17213,RECM18,100,56U99-159,"RIL (Prot, Oil, YLD)",2,.,132,1,43,109.2,42.7,2870.1,396.5,345,34.5,227.8,198.2,19.8,6.1,25.7,5.7,14.9,4.7,467.6,46.8,0.4,0.6,2.6,0.6,1.5,0.5,15.4,64.8,14.4,37.6,11.9
2018,17214,RECM18,36,56U99-040,"RIL (Prot, Oil, YLD)",2,.,130,1,46,116.8,24.8,1668.4,411.2,357.7,35.8,221.9,193.1,19.3,6.6,26.4,5.8,15.3,4.7,481.9,48.2,0.4,0.7,2.6,0.6,1.5,0.5,16.1,64.2,14.1,37.2,11.4
2018,17215,RECM18,104,56U99-166,"RIL (Prot, Oil, YLD)",2,.,126,1,40,101.6,21.8,1469.1,397.5,345.8,34.6,234.5,204,20.4,6.1,26,5.7,15.1,4.5,472.2,47.2,0.4,0.6,2.6,0.6,1.5,0.5,15.3,65.4,14.3,38,11.3
2018,17216,RECM18,115,56U99-187,"RIL (Prot, Oil, YLD)",2,.,132,2,48,121.9,37.8,2539.5,410.6,357.2,35.7,229.1,199.3,19.9,6.4,26.6,5.8,15.4,4.7,484.9,48.5,0.4,0.6,2.7,0.6,1.5,0.5,15.6,64.8,14.1,37.5,11.4
2018,17217,RECM18,21,56U99-023,"RIL (Prot, Oil, YLD)",2,.,126,1,40,101.6,25.6,1722.6,411.8,358.3,35.8,229,199.2,19.9,6.2,26.5,5.8,15.4,4.6,486.3,48.6,0.4,0.6,2.7,0.6,1.5,0.5,15.1,64.4,14.1,37.4,11.2
2018,17218,RECM18,106,56U99-170,"RIL (Prot, Oil, YLD)",2,.,140,3,46,116.8,37.7,2536.6,423.7,368.6,36.9,219.8,191.2,19.1,6.7,27.8,6,15.8,4.7,495.4,49.5,0.4,0.7,2.8,0.6,1.6,0.5,15.8,65.6,14.2,37.3,11.1
2018,17219,RECM18,79,56U99-111,"RIL (Prot, Oil, YLD)",2,.,132,1,33,83.8,40.4,2715.8,411.8,358.3,35.8,217,188.8,18.9,6.1,26.5,5.7,15.3,4.7,480,48,0.4,0.6,2.7,0.6,1.5,0.5,14.8,64.4,13.8,37.2,11.4
2018,17220,RECM18,41,56U99-046,"RIL (Prot, Oil, YLD)",2,.,140,2,38,96.5,33.4,2243.9,403.1,350.7,35.1,223.5,194.4,19.4,6.1,26.2,5.8,15.2,4.5,473.2,47.3,0.4,0.6,2.6,0.6,1.5,0.5,15.1,65,14.4,37.7,11.2
2018,17221,RECM18,94,56U99-146,"RIL (Prot, Oil, YLD)",2,.,140,1,44,111.8,5.2,346.7,431.7,375.6,37.6,214,186.2,18.6,6.6,26.9,5.7,15.8,5.2,501.6,50.2,0.4,0.7,2.7,0.6,1.6,0.5,15.3,62.3,13.2,36.6,12
2018,17222,RECM18,143,56U99-243,"RIL (Prot, Oil, YLD)",2,.,140,1,37,94,26.9,1806.2,415.3,361.3,36.1,215.4,187.4,18.7,6.4,26.2,5.6,15.2,4.9,483.3,48.3,0.4,0.6,2.6,0.6,1.5,0.5,15.4,63.1,13.5,36.6,11.8
2018,17223,RECM18,82,56U99-121,"RIL (Prot, Oil, YLD)",2,.,130,1,38,96.5,25.2,1696.8,411.7,358.2,35.8,227.6,198,19.8,6.1,26.8,5.8,15.4,4.6,485.4,48.5,0.4,0.6,2.7,0.6,1.5,0.5,14.8,65.1,14.1,37.4,11.2
2018,17225,RECM18,76,56U99-107,"RIL (Prot, Oil, YLD)",2,.,140,1,31,78.7,40.2,2705.2,427.2,371.7,37.2,205.8,179,17.9,6.6,26.9,5.7,15.7,5.1,492.1,49.2,0.4,0.7,2.7,0.6,1.6,0.5,15.4,63,13.3,36.8,11.9
2018,17226,RECM18,128,56U99-215,"RIL (Prot, Oil, YLD)",2,.,140,2,43,109.2,28.8,1934.2,425.3,370,37,214.5,186.6,18.7,6.3,27.1,5.8,15.8,4.8,494.5,49.4,0.4,0.6,2.7,0.6,1.6,0.5,14.8,63.7,13.6,37.2,11.3
2018,17227,RECM18,61,56U99-081,"RIL (Prot, Oil, YLD)",2,.,132,1,41,104.1,24.4,1644,418.3,363.9,36.4,223.6,194.5,19.5,6.5,26.8,5.8,15.6,4.8,491.1,49.1,0.4,0.7,2.7,0.6,1.6,0.5,15.5,64.1,13.9,37.3,11.5
2018,17228,RECM18,78,56U99-109,"RIL (Prot, Oil, YLD)",2,.,132,2,39,99.1,23.8,1599.9,433.7,377.3,37.7,213.2,185.5,18.5,6.6,27.1,5.8,15.9,5.1,503.5,50.4,0.4,0.7,2.7,0.6,1.6,0.5,15.2,62.5,13.4,36.7,11.8
2018,17229,RECM18,49,56U99-056,"RIL (Prot, Oil, YLD)",2,.,140,1,40,101.6,34.3,2309.9,409.8,356.5,35.7,219.8,191.2,19.1,6.3,26.5,5.9,15.4,4.7,479.2,47.9,0.4,0.6,2.7,0.6,1.5,0.5,15.4,64.7,14.4,37.6,11.5
2018,17230,RECM18,57,56U99-075,"RIL (Prot, Oil, YLD)",2,.,140,1,33,83.8,35.8,2405.8,422.5,367.6,36.8,212.8,185.1,18.5,6.4,26.9,5.8,15.5,5,490.3,49,0.4,0.6,2.7,0.6,1.6,0.5,15.1,63.7,13.7,36.7,11.8
2018,17231,RECM18,85,56U99-126,"RIL (Prot, Oil, YLD)",2,.,140,3,40,101.6,43.6,2932.2,422,367.1,36.7,216.7,188.5,18.9,6.4,26.8,5.6,15.5,5,491.8,49.2,0.4,0.6,2.7,0.6,1.6,0.5,15.2,63.5,13.3,36.7,11.8
2018,17232,RECM18,81,56U99-118,"RIL (Prot, Oil, YLD)",2,.,140,3,41,104.1,34.8,2339,427.8,372.2,37.2,211.6,184.1,18.4,6.4,27,5.8,15.8,5,495.8,49.6,0.4,0.6,2.7,0.6,1.6,0.5,15,63.1,13.6,36.9,11.7
2018,17233,RECM18,51,56U99-061,"RIL (Prot, Oil, YLD)",2,.,140,3,42,106.7,44.4,2986.3,408.6,355.5,35.5,219.9,191.3,19.1,6.3,25.9,5.6,15.2,4.9,477.8,47.8,0.4,0.6,2.6,0.6,1.5,0.5,15.4,63.4,13.7,37.2,12
2018,17234,RECM18,20,56U99-022,"RIL (Prot, Oil, YLD)",2,.,130,2,33,83.8,23.9,1605.1,427.9,372.3,37.2,222.5,193.6,19.4,6.4,27.1,5.8,15.7,5,501.8,50.2,0.4,0.6,2.7,0.6,1.6,0.5,15,63.3,13.6,36.7,11.7
2018,17235,RECM18,121,56U99-201,"RIL (Prot, Oil, YLD)",2,.,130,1,39,99.1,18.2,1227.1,437.8,380.9,38.1,229.5,199.7,20,6.5,28.2,6,15.9,4.4,517.3,51.7,0.4,0.7,2.8,0.6,1.6,0.4,14.8,64.4,13.7,36.3,10.1
2018,17236,RECM18,58,56U99-076,"RIL (Prot, Oil, YLD)",2,.,132,1,43,109.2,30.4,2043.8,426.4,371,37.1,224.1,195,19.5,6.6,27.8,6,15.5,4.5,500.9,50.1,0.4,0.7,2.8,0.6,1.6,0.5,15.5,65.2,14.1,36.4,10.6
2018,17237,RECM18,7,56U99-007,"RIL (Prot, Oil, YLD)",2,.,126,1,30,76.2,35.3,2374.6,420.3,365.7,36.6,224,194.9,19.5,6.4,27.8,6,15.8,4.5,493.7,49.4,0.4,0.6,2.8,0.6,1.6,0.5,15.2,66.1,14.3,37.6,10.7
2018,17238,RECM18,103,56U99-165,"RIL (Prot, Oil, YLD)",2,.,130,4,45,114.3,29,1948.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,17239,RECM18,55,56U99-069,"RIL (Prot, Oil, YLD)",2,.,126,4,43,109.2,12.1,811.6,415,361.1,36.1,217.1,188.9,18.9,6.3,26.7,5.9,15.5,4.8,483.8,48.4,0.4,0.6,2.7,0.6,1.6,0.5,15.2,64.3,14.2,37.3,11.6
2018,17240,RECM18,140,56U99-237,"RIL (Prot, Oil, YLD)",2,.,140,4,51,129.5,46.8,3147.5,417.8,363.5,36.3,214.2,186.4,18.6,7.3,25.2,5.5,14.6,5.4,485.6,48.6,0.4,0.7,2.5,0.6,1.5,0.5,17.5,60.3,13.2,34.9,12.9
2018,17241,RECM18,17,56U99-019,"RIL (Prot, Oil, YLD)",2,.,132,2,45,114.3,47.3,3181,426.3,370.9,37.1,210.8,183.4,18.3,7,26.2,5.7,15.3,5.5,493.7,49.4,0.4,0.7,2.6,0.6,1.5,0.6,16.4,61.5,13.4,35.9,12.9
2018,17243,RECM18,43,56U99-048,"RIL (Prot, Oil, YLD)",2,.,130,4,38,96.5,50.8,3418.6,401.9,349.7,35,232,201.8,20.2,6.2,26.5,5.8,15.1,4.3,476.2,47.6,0.4,0.6,2.7,0.6,1.5,0.4,15.4,65.9,14.4,37.6,10.7
2018,17244,RECM18,80,56U99-115,"RIL (Prot, Oil, YLD)",2,.,132,3,42,106.7,35.3,2374.9,412.7,359,35.9,239.6,208.5,20.8,6.5,27.1,6,15.4,4.5,493,49.3,0.4,0.7,2.7,0.6,1.5,0.5,15.7,65.7,14.5,37.3,10.9
2018,17245,RECM18,65,56U99-089,"RIL (Prot, Oil, YLD)",2,.,130,2,45,114.3,50.8,3413.6,421.1,366.4,36.6,218.3,189.9,19,6.5,26.9,5.8,15.5,4.7,491.6,49.2,0.4,0.7,2.7,0.6,1.6,0.5,15.4,63.9,13.8,36.8,11.2
2018,17246,RECM18,134,56U99-223,"RIL (Prot, Oil, YLD)",2,.,132,2,43,109.2,42.9,2882.9,410.3,357,35.7,223.3,194.3,19.4,6.5,26.5,5.9,15.4,4.6,481.6,48.2,0.4,0.7,2.7,0.6,1.5,0.5,15.8,64.6,14.4,37.5,11.2
2018,17247,RECM18,117,56U99-190,"RIL (Prot, Oil, YLD)",2,.,126,2,48,121.9,43.1,2899.4,413.1,359.4,35.9,231.3,201.2,20.1,6.5,26.4,5.8,15.4,4.7,489.1,48.9,0.4,0.7,2.6,0.6,1.5,0.5,15.7,63.9,14,37.3,11.4
2018,17248,RECM18,112,56U99-183,"RIL (Prot, Oil, YLD)",2,.,140,4,39,99.1,45.1,3033.4,431.3,375.2,37.5,207.8,180.8,18.1,7,26.3,5.7,15.4,5.5,497.9,49.8,0.4,0.7,2.6,0.6,1.5,0.6,16.2,61,13.2,35.7,12.8
2018,17249,RECM18,139,56U99-235,"RIL (Prot, Oil, YLD)",2,.,132,2,42,106.7,37.2,2504.4,434.5,378,37.8,212.1,184.5,18.5,6.8,26.9,5.8,15.9,5.3,503.9,50.4,0.4,0.7,2.7,0.6,1.6,0.5,15.7,61.9,13.3,36.6,12.2
2018,17250,RECM18,75,56U99-105,"RIL (Prot, Oil, YLD)",2,.,130,1,27,68.6,45.8,3077.3,425,369.8,37,217.5,189.2,18.9,6.9,26.3,5.7,15.4,5.4,495.7,49.6,0.4,0.7,2.6,0.6,1.5,0.5,16.2,61.9,13.4,36.2,12.7
2018,17251,RECM18,44,56U99-049,"RIL (Prot, Oil, YLD)",2,.,140,4,48,121.9,43.9,2953.7,429.6,373.8,37.4,211.8,184.3,18.4,6.9,26.6,5.9,15.7,5.2,498,49.8,0.4,0.7,2.7,0.6,1.6,0.5,16.1,61.9,13.7,36.5,12.1
2018,17252,RECM18,52,56U99-063,"RIL (Prot, Oil, YLD)",2,.,140,4,48,121.9,40.2,2701.9,416.9,362.7,36.3,220.6,191.9,19.2,6.8,25.9,5.7,15.2,5.3,487.9,48.8,0.4,0.7,2.6,0.6,1.5,0.5,16.3,62.1,13.7,36.5,12.7
2018,17253,RECM18,102,56U99-164,"RIL (Prot, Oil, YLD)",2,.,130,2,29,73.7,48.4,3256,417.2,363,36.3,224.5,195.3,19.5,6.4,26.6,5.8,15.4,4.8,490.3,49,0.4,0.6,2.7,0.6,1.5,0.5,15.3,63.8,13.9,36.9,11.5
2018,17254,RECM18,141,56U99-238,"RIL (Prot, Oil, YLD)",2,.,132,3,48,121.9,49.9,3357,414.1,360.3,36,228.3,198.6,19.9,6.5,26.3,5.8,15.2,4.8,488.7,48.9,0.4,0.7,2.6,0.6,1.5,0.5,15.7,63.5,14,36.7,11.6
2018,17255,RECM18,47,56U99-054,"RIL (Prot, Oil, YLD)",2,.,132,4,46,116.8,32.8,2208.8,434.3,377.8,37.8,228.6,198.9,19.9,6.6,27.4,5.9,15.9,4.8,512.7,51.3,0.4,0.7,2.7,0.6,1.6,0.5,15.2,63.1,13.6,36.6,11.1
2018,17256,RECM18,48,56U99-055,"RIL (Prot, Oil, YLD)",2,.,126,4,47,119.4,31.4,2111.1,418.4,364,36.4,239.6,208.5,20.8,6.4,27.1,5.6,15.3,4.5,499.9,50,0.4,0.6,2.7,0.6,1.5,0.5,15.3,64.8,13.4,36.6,10.8
2018,17257,RECM18,97,56U99-154,"RIL (Prot, Oil, YLD)",2,.,140,4,50,127,47.2,3171.3,427.4,371.8,37.2,222,193.1,19.3,6.4,27.8,5.9,15.8,4.6,500.9,50.1,0.4,0.6,2.8,0.6,1.6,0.5,15,65,13.8,37,10.8
2018,17258,RECM18,42,56U99-047,"RIL (Prot, Oil, YLD)",2,.,132,4,50,127,28.2,1895.3,450,391.5,39.2,223.6,194.5,19.5,7.1,28.6,6.2,16.1,4.8,528.3,52.8,0.5,0.7,2.9,0.6,1.6,0.5,15.8,63.6,13.8,35.8,10.7
2018,17259,RECM18,25,56U99-028,"RIL (Prot, Oil, YLD)",2,.,132,2,44,111.8,42.8,2878.3,420,365.4,36.5,222.2,193.3,19.3,6.5,26.2,5.7,15.4,5,492.4,49.2,0.4,0.7,2.6,0.6,1.5,0.5,15.5,62.4,13.6,36.7,11.9
2018,17260,RECM18,138,56U99-233,"RIL (Prot, Oil, YLD)",2,.,132,3,47,119.4,32.2,2168.4,435.9,379.2,37.9,215.9,187.8,18.8,6.8,26.6,5.6,15.7,5.5,507.5,50.8,0.4,0.7,2.7,0.6,1.6,0.6,15.6,61,12.8,36,12.6
2018,17261,RECM18,12,56U99-014,"RIL (Prot, Oil, YLD)",2,.,140,5,50,127,36.6,2459.7,420.3,365.7,36.6,224,194.9,19.5,6.3,26.7,5.8,15.4,4.8,493.7,49.4,0.4,0.6,2.7,0.6,1.5,0.5,15,63.5,13.8,36.6,11.4
2018,17262,RECM18,69,56U99-096,"RIL (Prot, Oil, YLD)",2,.,132,2,47,119.4,32.8,2208,432.6,376.4,37.6,224.4,195.2,19.5,6.6,27.3,5.9,15.8,4.9,508.3,50.8,0.4,0.7,2.7,0.6,1.6,0.5,15.3,63.1,13.6,36.5,11.3
2018,17263,RECM18,130,56U99-219,"RIL (Prot, Oil, YLD)",2,.,140,1,34,86.4,45.9,3088.3,405.6,352.9,35.3,222,193.1,19.3,6.2,26.2,5.7,15.1,4.6,475.4,47.5,0.4,0.6,2.6,0.6,1.5,0.5,15.3,64.6,14.1,37.2,11.3
2018,17264,RECM18,71,56U99-099,"RIL (Prot, Oil, YLD)",2,.,126,2,42,106.7,6.6,441,430.8,374.8,37.5,227.4,197.8,19.8,6.4,27.4,5.8,15.8,4.8,507.9,50.8,0.4,0.6,2.7,0.6,1.6,0.5,14.9,63.6,13.5,36.7,11.1
2018,17265,RECM18,29,56U99-032,"RIL (Prot, Oil, YLD)",2,.,132,1,43,109.2,27.6,1857.4,414.1,360.3,36,224.3,195.1,19.5,6.2,26.6,5.8,15.3,4.6,486.5,48.7,0.4,0.6,2.7,0.6,1.5,0.5,15,64.2,14,36.9,11.1
2018,17266,RECM18,132,56U99-221,"RIL (Prot, Oil, YLD)",2,.,130,1,42,106.7,39.4,2650.8,406.3,353.5,35.3,234.5,204,20.4,6,26.5,5.6,15.1,4.6,482.7,48.3,0.4,0.6,2.7,0.6,1.5,0.5,14.8,65.2,13.8,37.2,11.3
2018,17267,RECM18,126,56U99-208,"RIL (Prot, Oil, YLD)",2,.,130,1,29,73.7,30.8,2070.5,418.1,363.7,36.4,226,196.6,19.7,6.2,27.2,5.7,15.4,4.4,492.1,49.2,0.4,0.6,2.7,0.6,1.5,0.4,14.8,65.1,13.6,36.8,10.5
2018,17268,RECM18,93,56U99-144,"RIL (Prot, Oil, YLD)",2,.,126,3,43,109.2,21.2,1424.8,421.7,366.9,36.7,251.5,218.8,21.9,6.3,27.3,5.6,15.5,4.5,510.5,51,0.4,0.6,2.7,0.6,1.6,0.5,14.9,64.7,13.3,36.8,10.7
2018,17269,RECM18,59,56U99-079,"RIL (Prot, Oil, YLD)",2,.,132,3,46,116.8,3.7,251.4,424.8,369.6,37,233.2,202.9,20.3,6.6,27.3,5.7,15.5,4.6,504,50.4,0.4,0.7,2.7,0.6,1.6,0.5,15.5,64.3,13.4,36.5,10.8
2018,17270,RECM18,28,56U99-031,"RIL (Prot, Oil, YLD)",2,.,132,1,28,71.1,28.2,1893.9,405.7,353,35.3,228.7,199,19.9,6.1,25.9,5.4,15,4.7,478.9,47.9,0.4,0.6,2.6,0.5,1.5,0.5,15,63.8,13.3,37,11.6
2018,17271,RECM18,123,56U99-203,"RIL (Prot, Oil, YLD)",2,.,140,1,33,83.8,34.7,2336.4,414.8,360.9,36.1,230.3,200.4,20,6.4,26.8,5.8,15.3,4.8,490.5,49.1,0.4,0.6,2.7,0.6,1.5,0.5,15.4,64.6,14,36.9,11.6
2018,17272,RECM18,86,56U99-130,"RIL (Prot, Oil, YLD)",2,.,140,1,27,68.6,37.2,2504.3,416.2,362.1,36.2,214.4,186.5,18.7,6.5,26.3,5.6,15.3,5,483.8,48.4,0.4,0.7,2.6,0.6,1.5,0.5,15.6,63.2,13.5,36.8,12
2018,17273,RECM18,96,56U99-152,"RIL (Prot, Oil, YLD)",2,.,132,1,36,91.4,20.5,1376.7,423,368,36.8,216.9,188.7,18.9,6.5,26.6,5.7,15.4,4.9,493.1,49.3,0.4,0.7,2.7,0.6,1.5,0.5,15.4,62.9,13.5,36.4,11.6
2018,17274,RECM18,111,56U99-181,"RIL (Prot, Oil, YLD)",2,.,130,2,36,91.4,19.7,1891.3,438.1,381.1,38.1,227.9,198.3,19.8,6.5,27.9,5.8,16,4.7,516.7,51.7,0.4,0.7,2.8,0.6,1.6,0.5,14.8,63.7,13.2,36.5,10.7
2018,17275,RECM18,109,56U99-177,"RIL (Prot, Oil, YLD)",2,.,140,3,38,96.5,32.8,2208,411.8,358.3,35.8,230.9,200.9,20.1,6.2,26.7,5.8,15.2,4.6,487.3,48.7,0.4,0.6,2.7,0.6,1.5,0.5,15.1,64.8,14.1,36.9,11.2
2018,17276,RECM18,6,56U99-006,"RIL (Prot, Oil, YLD)",2,.,140,3,34,86.4,39.2,2634.6,424.3,369.1,36.9,220,191.4,19.1,6.4,27,5.7,15.6,4.8,496.2,49.6,0.4,0.6,2.7,0.6,1.6,0.5,15.1,63.6,13.4,36.8,11.3
2018,17277,RECM18,40,56U99-045,"RIL (Prot, Oil, YLD)",2,.,140,2,32,81.3,30.8,2070.1,427.5,371.9,37.2,220.8,192.1,19.2,6.3,27.4,5.8,15.7,4.7,500.4,50,0.4,0.6,2.7,0.6,1.6,0.5,14.7,64.1,13.6,36.7,11
2018,17278,RECM18,120,56U99-200,"RIL (Prot, Oil, YLD)",2,.,140,2,48,121.9,31,2086.9,436.7,379.9,38,211.4,183.9,18.4,6.5,26.7,5.6,15.8,5.3,506,50.6,0.4,0.7,2.7,0.6,1.6,0.5,14.9,61.1,12.8,36.2,12.1
2018,17279,RECM18,60,56U99-080,"RIL (Prot, Oil, YLD)",2,.,140,2,40,101.6,39.4,2650.2,415.6,361.6,36.2,216.8,188.6,18.9,6.2,26.4,5.6,15.4,4.9,484.4,48.4,0.4,0.6,2.6,0.6,1.5,0.5,14.9,63.5,13.5,37.1,11.8
2018,17280,RECM18,108,56U99-176,"RIL (Prot, Oil, YLD)",2,.,130,1,42,106.7,28.5,1917.7,438.1,381.1,38.1,215.6,187.6,18.8,6.6,27.1,5.7,15.8,5.3,509.9,51,0.4,0.7,2.7,0.6,1.6,0.5,15.1,61.9,13,36.1,12.1
2018,17281,RECM18,24,56U99-027,"RIL (Prot, Oil, YLD)",2,.,130,1,42,106.7,28.7,1928.2,429.1,373.3,37.3,218.1,189.7,19,6.3,26.9,5.6,15.6,5.1,500.8,50.1,0.4,0.6,2.7,0.6,1.6,0.5,14.7,62.7,13.1,36.4,11.9
2018,17282,RECM18,34,56U99-038,"RIL (Prot, Oil, YLD)",2,.,126,1,42,106.7,25.8,1737.4,438.2,381.2,38.1,214.8,186.9,18.7,6.4,27.5,5.8,16,5,509.6,51,0.4,0.6,2.8,0.6,1.6,0.5,14.6,62.8,13.2,36.5,11.4
2018,17283,RECM18,31,56U99-035,"RIL (Prot, Oil, YLD)",2,.,140,1,44,111.8,30.4,2042.6,427.1,371.6,37.2,221.2,192.4,19.2,6.7,27.6,6,15.6,4.7,500.1,50,0.4,0.7,2.8,0.6,1.6,0.5,15.7,64.6,14,36.5,11
